"","year","commonName","sys_loc_code","facility","facility_code","perc_detected","LATITUDE","LONGITUDE"
"1181",2007,"PFBA","435087","3M Woodbury","SR0000365",0,44.785485,-92.938838
"1182",2007,"PFBA","436623","3M Woodbury","SR0000365",0,44.871279,-92.842461
"1183",2007,"PFBA","437337","3M Woodbury","SR0000365",0,44.848968,-92.821414
"1184",2007,"PFBA","437842","East Metro PFAS","SR0001491",1,45.025357,-92.924448
"1185",2007,"PFBA","437900","3M Woodbury","SR0000365",0,44.788813,-92.81647
"1186",2007,"PFBA","437945","3M Woodbury","SR0000365",0.5,44.857463,-92.880624
"1187",2007,"PFBA","440551","3M Woodbury","SR0000365",1,44.919131,-92.879913
"1188",2007,"PFBA","440598","3M Woodbury","SR0000365",1,44.885496,-92.94494
"1189",2007,"PFBA","441932","3M Woodbury","SR0000365",0,44.789752,-92.79174
"1190",2007,"PFBA","442157","3M Woodbury","SR0000365",1,44.874721,-92.97144
"1191",2007,"PFBA","444825","3M Woodbury","SR0000365",1,44.866981,-92.98242
"1192",2007,"PFBA","447245","East Metro PFAS","SR0001491",0,44.964125,-92.924072
"1193",2007,"PFBA","447256","3M Woodbury","SR0000365",0,44.862061,-92.844698
"1194",2007,"PFBA","447271","3M Woodbury","SR0000365",1,44.876571,-92.876639
"1195",2007,"PFBA","450557","3M Woodbury","SR0000365",1,44.865594,-92.97975
"1196",2007,"PFBA","450577","3M Woodbury","SR0000365",1,44.917747,-92.882931
"1197",2007,"PFBA","450977","3M Woodbury","SR0000365",1,44.919125,-92.88242
"1198",2007,"PFBA","453234","3M Woodbury","SR0000365",1,44.863249,-92.98
"1199",2007,"PFBA","457685","3M Woodbury","SR0000365",1,44.868888,-92.93864
"1200",2007,"PFBA","457688","3M Woodbury","SR0000365",0,44.78497,-92.949981
"1201",2007,"PFBA","460119","3M Woodbury","SR0000365",0,44.790202,-92.938196
"1202",2007,"PFBA","460128","3M Woodbury","SR0000365",0,44.785459,-92.940479
"1203",2007,"PFBA","460129","3M Woodbury","SR0000365",0,44.785451,-92.940307
"1204",2007,"PFBA","463340","3M Woodbury","SR0000365",0,44.797132,-92.977204
"1205",2007,"PFBA","471485","3M Woodbury","SR0000365",0,44.856205,-92.886726
"1206",2007,"PFBA","471492","3M Woodbury","SR0000365",0,44.861868,-92.856067
"1207",2007,"PFBA","475351","3M Woodbury","SR0000365",0,44.81787,-92.892392
"1208",2007,"PFBA","475925","3M Woodbury","SR0000365",0,44.793648,-92.975081
"1209",2007,"PFBA","475942","3M Woodbury","SR0000365",0,44.779943,-92.963964
"1210",2007,"PFBA","476662","3M Woodbury","SR0000365",1,44.866279,-92.98233
"1211",2007,"PFBA","476689","3M Woodbury","SR0000365",0,44.785981,-92.891345
"1212",2007,"PFBA","479649","3M Woodbury","SR0000365",0,44.849238,-92.983005
"1213",2007,"PFBA","480303","3M Woodbury","SR0000365",0,44.777309,-92.855083
"1214",2007,"PFBA","480304","3M Woodbury","SR0000365",0,44.779902,-92.862355
"1215",2007,"PFBA","480324","3M Woodbury","SR0000365",0,44.853278,-92.987619
"1216",2007,"PFBA","481473","3M Woodbury","SR0000365",0,44.939103,-92.86034
"1217",2007,"PFBA","481477","3M Woodbury","SR0000365",0,44.790203,-92.939459
"1218",2007,"PFBA","483235","3M Woodbury","SR0000365",0,44.85386,-92.96248
"1219",2007,"PFBA","493153","3M Woodbury","SR0000365",1,44.865899,-92.97556
"1220",2007,"PFBA","493159","3M Woodbury","SR0000365",0,44.869224,-92.954289
"1221",2007,"PFBA","493161","3M Woodbury","SR0000365",0,44.834389,-92.88381
"1222",2007,"PFBA","493221","3M Woodbury","SR0000365",0,44.784948,-92.941019
"1223",2007,"PFBA","497375","3M Woodbury","SR0000365",0,44.789822,-92.949774
"1224",2007,"PFBA","497452","3M Woodbury","SR0000365",1,44.867369,-92.96598
"1225",2007,"PFBA","501657","Pigs Eye Landfill","SR0000117",1,44.930161,-93.035633
"1226",2007,"PFBA","502140","3M Woodbury","SR0000365",0,44.833562,-92.901938
"1227",2007,"PFBA","503286","3M Woodbury","SR0000365",1,44.847132,-92.879632
"1228",2007,"PFBA","503299","3M Woodbury","SR0000365",1,44.869336,-92.9652
"1229",2007,"PFBA","504165","3M Woodbury","SR0000365",0,44.782906,-92.943485
"1230",2007,"PFBA","506666","3M Woodbury","SR0000365",0,44.825748,-92.90402
"1231",2007,"PFBA","506893","Pigs Eye Landfill","SR0000117",1,44.927381,-93.034175
"1232",2007,"PFBA","511651","East Metro PFAS","SR0001491",1,44.96933,-92.925904
"1233",2007,"PFBA","511661","3M Woodbury","SR0000365",1,44.781635,-92.93997
"1234",2007,"PFBA","511729","3M Woodbury","SR0000365",1,44.790197,-92.948575
"1235",2007,"PFBA","512499","3M Woodbury","SR0000365",0,44.830179,-92.84145
"1236",2007,"PFBA","514334","3M Woodbury","SR0000365",0,44.863695,-92.98006
"1237",2007,"PFBA","514365","3M Woodbury","SR0000365",0,44.783028,-92.883713
"1238",2007,"PFBA","514399","3M Woodbury","SR0000365",0,44.832387,-92.898501
"1239",2007,"PFBA","515189","3M Woodbury","SR0000365",0,44.854095,-92.987857
"1240",2007,"PFBA","516622","3M Woodbury","SR0000365",0,44.819998,-92.78623
"1241",2007,"PFBA","516633","3M Woodbury","SR0000365",0,44.77713,-92.841874
"1242",2007,"PFBA","520706","3M Woodbury","SR0000365",0,44.791588,-92.889522
"1243",2007,"PFBA","521386","East Metro PFAS","SR0001491",1,44.965719,-92.881781
"1244",2007,"PFBA","521836","3M Woodbury","SR0000365",0,44.937781,-92.86176
"1245",2007,"PFBA","521861","3M Woodbury","SR0000365",0,44.791304,-92.889898
"1246",2007,"PFBA","524245","East Metro PFAS","SR0001491",1,44.971044,-92.918838
"1247",2007,"PFBA","525483","3M Woodbury","SR0000365",0,44.791689,-92.88953
"1248",2007,"PFBA","525983","3M Woodbury","SR0000365",0,44.777084,-92.8552
"1249",2007,"PFBA","526317","3M Woodbury","SR0000365",1,44.790208,-92.950774
"1250",2007,"PFBA","526322","3M Woodbury","SR0000365",1,44.873853,-92.882931
"1251",2007,"PFBA","534352","3M Woodbury","SR0000365",0,44.783363,-92.938014
"1252",2007,"PFBA","536658","3M Woodbury","SR0000365",0,44.792821,-92.89204
"1253",2007,"PFBA","536665","3M Woodbury","SR0000365",0,44.788937,-92.89303
"1254",2007,"PFBA","538525","3M Woodbury","SR0000365",0,44.783833,-92.96763
"1255",2007,"PFBA","539244","3M Woodbury","SR0000365",0,44.790197,-92.948388
"1256",2007,"PFBA","539260","3M Woodbury","SR0000365",0,44.774631,-92.851422
"1257",2007,"PFBA","539276","3M Woodbury","SR0000365",0,44.789534,-92.948081
"1258",2007,"PFBA","540352","3M Woodbury","SR0000365",1,44.792637,-92.89264
"1259",2007,"PFBA","540363","3M Woodbury","SR0000365",1,44.7925,-92.89103
"1260",2007,"PFBA","542020","3M Woodbury","SR0000365",1,44.793816,-92.8926
"1261",2007,"PFBA","544344","3M Woodbury","SR0000365",1,44.792033,-92.89158
"1262",2007,"PFBA","544369","3M Woodbury","SR0000365",0,44.879585,-92.98774
"1263",2007,"PFBA","544373","3M Woodbury","SR0000365",0,44.842664,-92.97029
"1264",2007,"PFBA","544434","3M Woodbury","SR0000365",1,44.799664,-92.99292
"1265",2007,"PFBA","544437","3M Woodbury","SR0000365",0,44.816015,-92.8449
"1266",2007,"PFBA","544438","3M Woodbury","SR0000365",0,44.861336,-92.886539
"1267",2007,"PFBA","544464","3M Woodbury","SR0000365",0,44.865279,-92.9788
"1268",2007,"PFBA","546298","3M Woodbury","SR0000365",0,44.835872,-92.83699
"1269",2007,"PFBA","547283","3M Woodbury","SR0000365",0,44.817238,-92.890572
"1270",2007,"PFBA","547868","Pigs Eye Landfill","SR0000117",1,44.927164,-93.034808
"1271",2007,"PFBA","547870","Pigs Eye Landfill","SR0000117",1,44.934803,-93.045447
"1272",2007,"PFBA","547874","Pigs Eye Landfill","SR0000117",1,44.932367,-93.038194
"1273",2007,"PFBA","547875","Pigs Eye Landfill","SR0000117",1,44.933958,-93.037994
"1274",2007,"PFBA","547878","Pigs Eye Landfill","SR0000117",1,44.929561,-93.028069
"1275",2007,"PFBA","548733","East Metro PFAS","SR0001491",1,44.966583,-92.882058
"1276",2007,"PFBA","551000","3M Woodbury","SR0000365",0,44.879792,-92.98757
"1277",2007,"PFBA","558788","3M Woodbury","SR0000365",0,44.782753,-92.943132
"1278",2007,"PFBA","558809","3M Woodbury","SR0000365",0,44.785116,-92.88846
"1279",2007,"PFBA","559233","3M Woodbury","SR0000365",0,44.882482,-92.980728
"1280",2007,"PFBA","559239","3M Woodbury","SR0000365",0,44.783711,-92.885261
"1281",2007,"PFBA","559254","3M Woodbury","SR0000365",0,44.784961,-92.949614
"1282",2007,"PFBA","563233","3M Woodbury","SR0000365",0,44.835801,-92.8321
"1283",2007,"PFBA","563238","3M Woodbury","SR0000365",0,44.788069,-92.8636
"1284",2007,"PFBA","569729","3M Woodbury","SR0000365",1,44.794481,-92.891803
"1285",2007,"PFBA","569740","3M Woodbury","SR0000365",0,44.790186,-92.79529
"1286",2007,"PFBA","569801","3M Woodbury","SR0000365",0,44.877582,-92.98678
"1287",2007,"PFBA","570702","3M Woodbury","SR0000365",0,44.866133,-92.956803
"1288",2007,"PFBA","573601","East Metro PFAS","SR0001491",0,44.980084,-92.93657
"1289",2007,"PFBA","579617","3M Woodbury","SR0000365",0,44.80401,-92.896135
"1290",2007,"PFBA","579641","3M Woodbury","SR0000365",0,44.807626,-92.91487
"1291",2007,"PFBA","585186","3M Woodbury","SR0000365",0,44.789441,-92.866694
"1292",2007,"PFBA","590064","3M Woodbury","SR0000365",1,44.806947,-92.998761
"1293",2007,"PFBA","590078","East Metro PFAS","SR0001491",1,44.978791,-92.94096
"1294",2007,"PFBA","594346","3M Woodbury","SR0000365",0,44.784619,-92.88697
"1295",2007,"PFBA","597116","East Metro PFAS","SR0001491",1,44.97996,-92.937863
"1296",2007,"PFBA","599966","East Metro PFAS","SR0001491",1,44.980849,-92.936125
"1297",2007,"PFBA","599976","East Metro PFAS","SR0001491",1,44.962677,-92.913144
"1298",2007,"PFBA","599988","3M Woodbury","SR0000365",0,44.858029,-92.880566
"1299",2007,"PFBA","607474","3M Woodbury","SR0000365",1,44.798934,-92.897952
"1300",2007,"PFBA","608192","3M Woodbury","SR0000365",1,44.800803,-92.945617
"1301",2007,"PFBA","609808","3M Woodbury","SR0000365",0,44.793609,-92.8674
"1302",2007,"PFBA","614802","3M Woodbury","SR0000365",1,44.78788,-92.953986
"1303",2007,"PFBA","615494","East Metro PFAS","SR0001491",1,44.975417,-92.929701
"1304",2007,"PFBA","615495","East Metro PFAS","SR0001491",1,44.980886,-92.93752
"1305",2007,"PFBA","616657","3M Woodbury","SR0000365",1,44.80647,-92.99879
"1306",2007,"PFBA","616663","East Metro PFAS","SR0001491",1,44.979189,-92.937118
"1307",2007,"PFBA","616699","East Metro PFAS","SR0001491",1,44.973717,-92.930971
"1308",2007,"PFBA","617657","3M Woodbury","SR0000365",1,44.784754,-92.82259
"1309",2007,"PFBA","617670","East Metro PFAS","SR0001491",1,44.974608,-92.930121
"1310",2007,"PFBA","617679","East Metro PFAS","SR0001491",0.5,44.973501,-92.931568
"1311",2007,"PFBA","617687","3M Woodbury","SR0000365",0,44.798564,-92.898176
"1312",2007,"PFBA","618244","3M Woodbury","SR0000365",0,44.86187,-92.855308
"1313",2007,"PFBA","618381","3M Woodbury","SR0000365",0,44.786914,-92.89128
"1314",2007,"PFBA","622302","East Metro PFAS","SR0001491",1,44.973491,-92.928993
"1315",2007,"PFBA","623865","East Metro PFAS","SR0001491",1,44.976449,-92.929961
"1316",2007,"PFBA","623885","3M Woodbury","SR0000365",0,44.799346,-92.89525
"1317",2007,"PFBA","625136","East Metro PFAS","SR0001491",1,44.974697,-92.929715
"1318",2007,"PFBA","626607","East Metro PFAS","SR0001491",1,44.972204,-92.930441
"1319",2007,"PFBA","628253","3M Woodbury","SR0000365",1,44.866456,-92.96746
"1320",2007,"PFBA","628276","East Metro PFAS","SR0001491",1,44.977164,-92.930079
"1321",2007,"PFBA","628279","East Metro PFAS","SR0001491",1,44.975805,-92.930284
"1322",2007,"PFBA","628292","East Metro PFAS","SR0001491",0,44.974995,-92.930171
"1323",2007,"PFBA","633201","3M Woodbury","SR0000365",0,44.798619,-92.898034
"1324",2007,"PFBA","633207","3M Woodbury","SR0000365",0,44.798906,-92.896562
"1325",2007,"PFBA","633209","3M Woodbury","SR0000365",0,44.79834,-92.89818
"1326",2007,"PFBA","633252","3M Woodbury","SR0000365",0,44.774467,-92.80776
"1327",2007,"PFBA","633265","East Metro PFAS","SR0001491",1,44.973419,-92.929856
"1328",2007,"PFBA","633266","East Metro PFAS","SR0001491",1,44.977138,-92.930878
"1329",2007,"PFBA","633271","East Metro PFAS","SR0001491",1,44.96165,-92.911244
"1330",2007,"PFBA","633276","East Metro PFAS","SR0001491",1,44.975714,-92.929637
"1331",2007,"PFBA","636390","3M Woodbury","SR0000365",0,44.797055,-92.865778
"1332",2007,"PFBA","637422","East Metro PFAS","SR0001491",1,44.979307,-92.938278
"1333",2007,"PFBA","637428","3M Woodbury","SR0000365",1,44.843774,-92.87936
"1334",2007,"PFBA","637432","East Metro PFAS","SR0001491",1,44.973285,-92.930629
"1335",2007,"PFBA","641027","East Metro PFAS","SR0001491",1,44.971682,-92.930581
"1336",2007,"PFBA","641472","3M Woodbury","SR0000365",0,44.860269,-92.883305
"1337",2007,"PFBA","641476","3M Woodbury","SR0000365",0,44.829687,-92.889802
"1338",2007,"PFBA","641705","East Metro PFAS","SR0001491",1,44.980165,-92.935022
"1339",2007,"PFBA","641709","3M Woodbury","SR0000365",1,44.862554,-92.97008
"1340",2007,"PFBA","645610","East Metro PFAS","SR0001491",1,44.976201,-92.929751
"1341",2007,"PFBA","645637","East Metro PFAS","SR0001491",1,44.978384,-92.938804
"1342",2007,"PFBA","645644","East Metro PFAS","SR0001491",0.5,44.97287,-92.929489
"1343",2007,"PFBA","649680","3M Woodbury","SR0000365",0,44.865052,-92.860342
"1344",2007,"PFBA","649681","3M Woodbury","SR0000365",0,44.796149,-92.864
"1345",2007,"PFBA","651905","3M Woodbury","SR0000365",0,44.796891,-92.99429
"1346",2007,"PFBA","651957","3M Woodbury","SR0000365",0,44.861226,-92.968141
"1347",2007,"PFBA","654319","3M Woodbury","SR0000365",1,44.783104,-92.944572
"1348",2007,"PFBA","656726","3M Woodbury","SR0000365",1,44.800356,-92.98454
"1349",2007,"PFBA","656749","3M Woodbury","SR0000365",1,44.854013,-92.961058
"1350",2007,"PFBA","658461","3M Woodbury","SR0000365",1,44.784917,-92.88781
"1351",2007,"PFBA","658960","East Metro PFAS","SR0001491",1,44.974534,-92.92813
"1352",2007,"PFBA","658961","East Metro PFAS","SR0001491",1,44.974317,-92.926849
"1353",2007,"PFBA","658964","3M Woodbury","SR0000365",0,44.784729,-92.935722
"1354",2007,"PFBA","658987","East Metro PFAS","SR0001491",1,44.973949,-92.927978
"1355",2007,"PFBA","665306","3M Woodbury","SR0000365",1,44.786797,-92.948576
"1356",2007,"PFBA","665344","3M Woodbury","SR0000365",0,44.796465,-92.82834
"1357",2007,"PFBA","665349","East Metro PFAS","SR0001491",1,44.96302,-92.913981
"1358",2007,"PFBA","670734","3M Woodbury","SR0000365",1,44.785785,-92.94085
"1359",2007,"PFBA","670747","3M Woodbury","SR0000365",1,44.776842,-92.80664
"1360",2007,"PFBA","670782","3M Woodbury","SR0000365",0,44.859428,-92.882551
"1361",2007,"PFBA","670799","3M Woodbury","SR0000365",0,44.797998,-92.992705
"1362",2007,"PFBA","672531","East Metro PFAS","SR0001491",1,44.974182,-92.926583
"1363",2007,"PFBA","672545","East Metro PFAS","SR0001491",1,44.973175,-92.928004
"1364",2007,"PFBA","672546","East Metro PFAS","SR0001491",1,44.973453,-92.927243
"1365",2007,"PFBA","672580","East Metro PFAS","SR0001491",0.666666666666667,44.974606,-92.927609
"1366",2007,"PFBA","672582","East Metro PFAS","SR0001491",0,44.973562,-92.928017
"1367",2007,"PFBA","676133","3M Woodbury","SR0000365",0,44.772791,-92.84841
"1368",2007,"PFBA","678109","3M Woodbury","SR0000365",0,44.796648,-92.989102
"1369",2007,"PFBA","678146","3M Woodbury","SR0000365",0,44.797899,-92.992123
"1370",2007,"PFBA","678176","3M Woodbury","SR0000365",0,44.839107,-92.83337
"1371",2007,"PFBA","678871","3M Woodbury","SR0000365",0,44.853628,-92.821476
"1372",2007,"PFBA","686615","3M Woodbury","SR0000365",0,44.833538,-92.89059
"1373",2007,"PFBA","692868","3M Woodbury","SR0000365",0,44.772074,-92.83063
"1374",2007,"PFBA","697803","3M Woodbury","SR0000365",0,44.833131,-92.7811
"1375",2007,"PFBA","697843","3M Woodbury","SR0000365",0,44.833145,-92.78817
"1376",2007,"PFBA","698159","3M Woodbury","SR0000365",0,44.846784,-92.977019
"1377",2007,"PFBA","698214","3M Woodbury","SR0000365",0,44.860119,-92.883259
"1378",2007,"PFBA","699704","Pigs Eye Landfill","SR0000117",1,44.927056,-93.034808
"1379",2007,"PFBA","699705","Pigs Eye Landfill","SR0000117",1,44.927092,-93.034808
"1380",2007,"PFBA","699706","Pigs Eye Landfill","SR0000117",1,44.927092,-93.034847
"1381",2007,"PFBA","699707","Pigs Eye Landfill","SR0000117",1,44.927128,-93.034808
"1382",2007,"PFBA","699708","Pigs Eye Landfill","SR0000117",1,44.928111,-93.030831
"1383",2007,"PFBA","699709","Pigs Eye Landfill","SR0000117",1,44.928147,-93.030831
"1384",2007,"PFBA","699710","Pigs Eye Landfill","SR0000117",0,44.928136,-93.030831
"1385",2007,"PFBA","699711","Pigs Eye Landfill","SR0000117",1,44.928183,-93.030831
"1386",2007,"PFBA","699712","Pigs Eye Landfill","SR0000117",1,44.928643,-93.030071
"1387",2007,"PFBA","699713","Pigs Eye Landfill","SR0000117",0,44.928634,-93.03016
"1388",2007,"PFBA","700644","3M Woodbury","SR0000365",0,44.87864,-92.988944
"1389",2007,"PFBA","708071","3M Woodbury","SR0000365",0,44.810193,-92.928954
"1390",2007,"PFBA","708096","3M Woodbury","SR0000365",1,44.785557,-92.953229
"1391",2007,"PFBA","710065","3M Woodbury","SR0000365",0,44.778303,-92.843627
"1392",2007,"PFBA","710079","3M Woodbury","SR0000365",1,44.786489,-92.946348
"1393",2007,"PFBA","723250","3M Woodbury","SR0000365",1,44.843061,-92.975845
"1394",2007,"PFBA","723603","East Metro PFAS","SR0001491",1,44.967663,-92.91093
"1395",2007,"PFBA","725144","3M Woodbury","SR0000365",0,44.780915,-92.96288
"1396",2007,"PFBA","725146","East Metro PFAS","SR0001491",1,44.971559,-92.921273
"1397",2007,"PFBA","730404","East Metro PFAS","SR0001491",1,44.965439,-92.910312
"1398",2007,"PFBA","730663","East Metro PFAS","SR0001491",1,44.968568,-92.905958
"1399",2007,"PFBA","730665","East Metro PFAS","SR0001491",1,44.968248,-92.911158
"1400",2007,"PFBA","733003","East Metro PFAS","SR0001491",1,44.968137,-92.907392
"1401",2007,"PFBA","736070","East Metro PFAS","SR0001491",1,44.971189,-92.920398
"1402",2007,"PFBA","736074","3M Woodbury","SR0000365",0,44.858353,-92.964624
"1403",2007,"PFBA","736136","East Metro PFAS","SR0001491",0,45.003026,-92.875944
"1404",2007,"PFBA","739375","3M Woodbury","SR0000365",0,44.854243,-92.821487
"1405",2007,"PFBA","739388","3M Woodbury","SR0000365",0,44.844552,-92.87032
"1406",2007,"PFBA","745839","East Metro PFAS","SR0001491",1,44.971081,-92.919561
"1407",2007,"PFBA","745847","East Metro PFAS","SR0001491",1,44.971281,-92.922985
"1408",2007,"PFBA","745860","3M Woodbury","SR0000365",0,44.818211,-92.84478
"1409",2007,"PFBA","748208","3M Woodbury","SR0000365",1,44.86522,-92.901468
"1410",2007,"PFBA","748209","3M Woodbury","SR0000365",0.428571428571429,44.856264,-92.892535
"1411",2007,"PFBA","748210","3M Woodbury","SR0000365",0,44.856327,-92.892535
"1412",2007,"PFBA","748211","3M Woodbury","SR0000365",0.333333333333333,44.857037,-92.900989
"1413",2007,"PFBA","748212","3M Woodbury","SR0000365",0.6,44.857037,-92.901026
"1414",2007,"PFBA","748213","3M Woodbury","SR0000365",0.5,44.861994,-92.887626
"1415",2007,"PFBA","748214","3M Woodbury","SR0000365",0.714285714285714,44.861994,-92.887626
"1416",2007,"PFBA","748215","3M Woodbury","SR0000365",0.571428571428571,44.869011,-92.901728
"1417",2007,"PFBA","748216","3M Woodbury","SR0000365",0.6,44.869011,-92.901753
"1418",2007,"PFBA","748219","3M Woodbury","SR0000365",0,44.869209,-92.883194
"1419",2007,"PFBA","748220","3M Woodbury","SR0000365",0,44.869209,-92.883232
"1420",2007,"PFBA","748223","3M Woodbury","SR0000365",0,44.873648,-92.884147
"1421",2007,"PFBA","748224","3M Woodbury","SR0000365",0.125,44.87363,-92.884147
"1422",2007,"PFBA","751326","3M Woodbury","SR0000365",0.428571428571429,44.856282,-92.892497
"1423",2007,"PFBA","751328","3M Woodbury","SR0000365",0.285714285714286,44.869209,-92.883359
"1424",2007,"PFBA","82W01000","East Metro PFAS","SR0001491",1,45.006205,-92.918078
"1425",2007,"PFBA","H000258549","East Metro PFAS","SR0001491",1,45.006107,-92.918763
"1426",2007,"PFBA","H000258550","East Metro PFAS","SR0001491",1,45.006107,-92.919436
"1427",2007,"PFBA","H000259206","East Metro PFAS","SR0001491",1,45.006036,-92.920083
"1428",2007,"PFBA","MNPCAP17864","3M Woodbury","SR0000365",0.25,44.86202,-92.906144
"1429",2007,"PFBA","MNPCAP17866","3M Woodbury","SR0000365",0.666666666666667,44.863449,-92.903737
"1430",2007,"PFBA","MNPCAP17873","3M Woodbury","SR0000365",0.833333333333333,44.865274,-92.901443
"1431",2007,"PFBA","MNPCAP17883","3M Woodbury","SR0000365",0,44.872796,-92.896834
"1432",2007,"PFBA","MNPCAP17884","3M Woodbury","SR0000365",0.142857142857143,44.872796,-92.896796
"1433",2007,"PFBA","MNPCAP17885","3M Woodbury","SR0000365",0.166666666666667,44.872805,-92.896657
"1434",2007,"PFBA","MNPCAP17887","3M Woodbury","SR0000365",0.4,44.868113,-92.894729
"1435",2007,"PFBA","MNPCAP17888","3M Woodbury","SR0000365",0.833333333333333,44.862117,-92.894006
"1436",2007,"PFBA","MNPCAP17894","3M Woodbury","SR0000365",0.333333333333333,44.86565,-92.889202
"1437",2007,"PFBA","MNPCAP17895","3M Woodbury","SR0000365",0.142857142857143,44.86565,-92.889164
"1438",2007,"PFBS","104199","3M Woodbury","SR0000365",0,44.82814,-92.890652
"1439",2007,"PFBS","104250","3M Woodbury","SR0000365",0,44.784824,-92.943989
"1440",2007,"PFBS","104263","3M Woodbury","SR0000365",0,44.815184,-93.0031
"1441",2007,"PFBS","104332","3M Woodbury","SR0000365",0,44.794308,-92.87231
"1442",2007,"PFBS","106279","3M Woodbury","SR0000365",0,44.939118,-92.8618
"1443",2007,"PFBS","107119","3M Woodbury","SR0000365",0,44.858144,-92.881343
"1444",2007,"PFBS","109651","3M Woodbury","SR0000365",0,44.9424,-92.862221
"1445",2007,"PFBS","109685","3M Woodbury","SR0000365",0,44.855159,-92.954766
"1446",2007,"PFBS","109697","3M Woodbury","SR0000365",0,44.805135,-92.874
"1447",2007,"PFBS","109707","3M Woodbury","SR0000365",0,44.857396,-92.880615
"1448",2007,"PFBS","109708","3M Woodbury","SR0000365",0,44.859977,-92.883179
"1449",2007,"PFBS","109712","3M Woodbury","SR0000365",0,44.912479,-92.86408
"1450",2007,"PFBS","109738","3M Woodbury","SR0000365",0,44.857285,-92.887155
"1451",2007,"PFBS","110402","3M Woodbury","SR0000365",0,44.856475,-92.878208
"1452",2007,"PFBS","110407","3M Woodbury","SR0000365",0,44.910184,-92.8641
"1453",2007,"PFBS","110426","3M Woodbury","SR0000365",0,44.854759,-92.883116
"1454",2007,"PFBS","112309","3M Woodbury","SR0000365",0,44.773537,-92.817254
"1455",2007,"PFBS","121015","3M Woodbury","SR0000365",0,44.792694,-92.82318
"1456",2007,"PFBS","121062","3M Woodbury","SR0000365",0,44.867773,-92.97961
"1457",2007,"PFBS","121079","3M Woodbury","SR0000365",0,44.867359,-92.95089
"1458",2007,"PFBS","127637","3M Woodbury","SR0000365",0,44.855326,-92.958208
"1459",2007,"PFBS","133461","3M Woodbury","SR0000365",0,44.789483,-92.937714
"1460",2007,"PFBS","133508","3M Woodbury","SR0000365",0,44.856401,-92.884815
"1461",2007,"PFBS","133509","3M Woodbury","SR0000365",0,44.785684,-92.936935
"1462",2007,"PFBS","133517","3M Woodbury","SR0000365",0,44.901334,-92.883143
"1463",2007,"PFBS","142362","3M Woodbury","SR0000365",0,44.878648,-92.98329
"1464",2007,"PFBS","142467","3M Woodbury","SR0000365",0,44.785666,-92.93651
"1465",2007,"PFBS","142569","3M Woodbury","SR0000365",0,44.790194,-92.944993
"1466",2007,"PFBS","142576","3M Woodbury","SR0000365",0,44.776935,-92.87346
"1467",2007,"PFBS","142581","3M Woodbury","SR0000365",0,44.856344,-92.882069
"1468",2007,"PFBS","142585","3M Woodbury","SR0000365",0,44.7961,-92.82492
"1469",2007,"PFBS","145823","3M Woodbury","SR0000365",0,44.785886,-92.943419
"1470",2007,"PFBS","156361","3M Woodbury","SR0000365",0,44.860104,-92.98614
"1471",2007,"PFBS","156431","3M Woodbury","SR0000365",0,44.850186,-92.884864
"1472",2007,"PFBS","159493","3M Woodbury","SR0000365",0,44.876946,-92.98111
"1473",2007,"PFBS","159537","3M Woodbury","SR0000365",0,44.87953,-92.862351
"1474",2007,"PFBS","162915","3M Woodbury","SR0000365",0,44.856331,-92.887435
"1475",2007,"PFBS","162952","3M Woodbury","SR0000365",0,44.850131,-92.881081
"1476",2007,"PFBS","162959","3M Woodbury","SR0000365",0,44.865183,-92.95623
"1477",2007,"PFBS","170790","3M Woodbury","SR0000365",0,44.864286,-92.96594
"1478",2007,"PFBS","170795","3M Woodbury","SR0000365",0,44.797395,-92.89293
"1479",2007,"PFBS","170797","3M Woodbury","SR0000365",0,44.830424,-92.888814
"1480",2007,"PFBS","170833","3M Woodbury","SR0000365",0,44.768829,-92.84114
"1481",2007,"PFBS","170834","3M Woodbury","SR0000365",0,44.782256,-92.87412
"1482",2007,"PFBS","170836","3M Woodbury","SR0000365",0,44.794359,-92.977091
"1483",2007,"PFBS","170878","3M Woodbury","SR0000365",0,44.806164,-92.998723
"1484",2007,"PFBS","177056","3M Woodbury","SR0000365",0,44.790024,-92.935323
"1485",2007,"PFBS","182975","3M Woodbury","SR0000365",0,44.862036,-92.85905
"1486",2007,"PFBS","182984","3M Woodbury","SR0000365",0,44.879125,-92.986744
"1487",2007,"PFBS","182994","3M Woodbury","SR0000365",0,44.790103,-92.93464
"1488",2007,"PFBS","185780","3M Woodbury","SR0000365",0,44.817734,-92.88207
"1489",2007,"PFBS","185999","3M Woodbury","SR0000365",0,44.83354,-92.891376
"1490",2007,"PFBS","186330","3M Woodbury","SR0000365",0,44.780541,-92.877812
"1491",2007,"PFBS","194068","3M Woodbury","SR0000365",0,44.795267,-92.86792
"1492",2007,"PFBS","194076","3M Woodbury","SR0000365",0,44.84768,-92.980145
"1493",2007,"PFBS","194198","3M Woodbury","SR0000365",0,44.807656,-92.862441
"1494",2007,"PFBS","194222","3M Woodbury","SR0000365",0,44.87392,-92.97473
"1495",2007,"PFBS","194229","3M Woodbury","SR0000365",0,44.848663,-92.898788
"1496",2007,"PFBS","194289","3M Woodbury","SR0000365",0,44.782607,-92.940515
"1497",2007,"PFBS","195609","3M Woodbury","SR0000365",0,44.873298,-92.9462
