"FACILITY_CODE","FACILITY_ID","FACILITY_TYPE","FACILITY_NAME","SYS_LOC_CODE","LOC_TYPE","LOC_TYPE_2","LATITUDE","LONGITUDE","SURF_ELEV","GEOLOGIC_UNIT_DESC","DEPTH_OF_WELL","SAMPLE_DATE","MATRIX_CODE","MEDIUM_CODE","ANALYSIS_DATE","LAB_ANALYTICAL_METHOD_CODE","LAB_ANALYTICAL_METHOD_NAME","CAS_RN","ANALYTE_NAME","ANALYTE_TYPE_DESC","ANALYTE_GROUP_DESC","RESULT_NUMERIC","RESULT_UNIT","VALUE_TYPE","DETECT_FLAG","DETECTION_REMARK","METHOD_DETECTION_LIMIT","REPORTING_DETECTION_LIMIT","MIN_ACTION_LEVEL_CODE","MIN_ACTION_LEVEL","ACTION_LEVEL_UNIT","ACTION_LEVEL_EXCEEDANCE","MOST_RECENT_RESULT_FLAG","FIVE_YEAR_FLAG","REPORT_DATE"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8260B","Volatile Organics by CGC/MS","06-02-0107","1,2-Dichloroethane","Volatile","Volatile Organics","","ug/L","Actual","N","Below Method Detection Limit","3.4","20.0","HRL","1","ug/L","","Y","Y","04-03-2023"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8260B","Volatile Organics by CGC/MS","10-01-0108","Methyl isobutyl ketone","Volatile","Volatile Organics","","ug/L","Actual","N","Below Method Detection Limit","42.8","100","HRL","300","ug/L","","Y","Y","04-03-2023"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8270D","Semivolatile Organic Compounds by GC/MS","108-43-0","m-Chlorophenol","SVOC","Semi-Volatile Organics","","ug/L","Actual","N","Below Method Detection Limit","4.6","15.5","","","","","Y","Y","04-03-2023"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8260B","Volatile Organics by CGC/MS","108-67-8","1,3,5-Trimethylbenzene","Volatile","Volatile Organics","17.7","ug/L","Estimated","Y","","10.0","20.0","HBV","30","ug/L","0.59","Y","Y","04-03-2023"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8260B","Volatile Organics by CGC/MS","108-86-1","Bromobenzene","Volatile","Volatile Organics","","ug/L","Actual","N","Below Method Detection Limit","4.6","20.0","","","","","Y","Y","04-03-2023"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8260B","Volatile Organics by CGC/MS","108-88-3","Toluene","Volatile","Volatile Organics","28","ug/L","Actual","Y","","10.0","20.0","HBV","70","ug/L","0.4","Y","Y","04-03-2023"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8260B","Volatile Organics by CGC/MS","108-90-7","Chlorobenzene","Volatile","Volatile Organics","","ug/L","Actual","N","Below Method Detection Limit","10.0","20.0","MCL","100","ug/L","","Y","Y","04-03-2023"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8270D","Semivolatile Organic Compounds by GC/MS","108-95-2","Phenol","SVOC","Semi-Volatile Organics","24.1","ug/L","Actual","Y","","4.2","14.0","HRL","4000","ug/L","0.01","Y","Y","04-03-2023"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8260B","Volatile Organics by CGC/MS","109-99-9","Tetrahydrofuran","Volatile","Volatile Organics","","ug/L","Actual","N","Below Method Detection Limit","40.6","100","HRL","600","ug/L","","Y","Y","04-03-2023"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8260B","Volatile Organics by CGC/MS","120-82-1","1,2,4-Trichlorobenzene","Volatile","Volatile Organics","","ug/L","Actual","N","Below Method Detection Limit","44.2","100","HRL","4","ug/L","","Y","Y","04-03-2023"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8260B","Volatile Organics by CGC/MS","124-48-1","Chlorodibromomethane","Volatile","Volatile Organics","","ug/L","Actual","N","Below Method Detection Limit","10.0","20.0","HRL","10","ug/L","","Y","Y","04-03-2023"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8260B","Volatile Organics by CGC/MS","127-18-4","Tetrachloroethylene","Volatile","Volatile Organics","","ug/L","Actual","N","Below Method Detection Limit","10.0","20.0","HBV","4","ug/L","","Y","Y","04-03-2023"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8260B","Volatile Organics by CGC/MS","135-98-8","sec-Butylbenzene","Volatile","Volatile Organics","","ug/L","Actual","N","Below Method Detection Limit","43.7","100","","","","","Y","Y","04-03-2023"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8260B","Volatile Organics by CGC/MS","142-28-9","1,3-Dichloropropane","Volatile","Volatile Organics","","ug/L","Actual","N","Below Method Detection Limit","10.0","20.0","","","","","Y","Y","04-03-2023"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8260B","Volatile Organics by CGC/MS","156-59-2","cis-1,2-Dichloroethylene","Volatile","Volatile Organics","","ug/L","Actual","N","Below Method Detection Limit","5.1","20.0","HRL","6","ug/L","","Y","Y","04-03-2023"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8260B","Volatile Organics by CGC/MS","156-60-5","trans-1,2-Dichloroethylene","Volatile","Volatile Organics","","ug/L","Actual","N","Below Method Detection Limit","5.1","20.0","HBV","9","ug/L","","Y","Y","04-03-2023"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8260B","Volatile Organics by CGC/MS","04-04-1634","Methyl tert-butyl ether","Volatile","Volatile Organics","","ug/L","Actual","N","Below Method Detection Limit","3.5","20.0","RAA","60","ug/L","","Y","Y","04-03-2023"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8260B","Volatile Organics by CGC/MS","179601-23-1","meta & para Xylene mix","Volatile","Volatile Organics","123","ug/L","Actual","Y","","20.0","40.0","","","","","Y","Y","04-03-2023"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8270D","Semivolatile Organic Compounds by GC/MS","4901-51-3","2,3,4,5-Tetrachlorophenol","Other organic","Other Organics","","ug/L","Actual","N","Below Method Detection Limit","4.2","14.0","","","","","Y","Y","04-03-2023"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8260B","Volatile Organics by CGC/MS","541-73-1","m-Dichlorobenzene","Volatile","Volatile Organics","","ug/L","Actual","N","Below Method Detection Limit","10.0","20.0","","","","","Y","Y","04-03-2023"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8260B","Volatile Organics by CGC/MS","56-23-5","Carbon tetrachloride","Volatile","Volatile Organics","","ug/L","Actual","N","Below Method Detection Limit","10.0","20.0","HRL","1","ug/L","","Y","Y","04-03-2023"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8260B","Volatile Organics by CGC/MS","563-58-6","1,1-Dichloropropene","Volatile","Volatile Organics","","ug/L","Actual","N","Below Method Detection Limit","8.8","20.0","","","","","Y","Y","04-03-2023"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8270D","Semivolatile Organic Compounds by GC/MS","591-35-5","3,5-Dichlorophenol","Other organic","Other Organics","","ug/L","Actual","N","Below Method Detection Limit","5.8","19.2","","","","","Y","Y","04-03-2023"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8260B","Volatile Organics by CGC/MS","594-20-7","2,2-Dichloropropane","Other organic","Other Organics","","ug/L","Actual","N","Below Method Detection Limit","9.7","20.0","","","","","Y","Y","04-03-2023"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8260B","Volatile Organics by CGC/MS","60-29-7","Ethyl ether","Volatile","Volatile Organics","","ug/L","Actual","N","Below Method Detection Limit","44.5","100","RAA","200","ug/L","","Y","Y","04-03-2023"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8270D","Semivolatile Organic Compounds by GC/MS","609-19-8","3,4,5-Trichlorophenol","Other organic","Other Organics","","ug/L","Actual","N","Below Method Detection Limit","11.2","37.2","","","","","Y","Y","04-03-2023"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8260B","Volatile Organics by CGC/MS","630-20-6","1,1,1,2-Tetrachloroethane","Volatile","Volatile Organics","","ug/L","Actual","N","Below Method Detection Limit","3.6","20.0","HRL","70","ug/L","","Y","Y","04-03-2023"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8260B","Volatile Organics by CGC/MS","67-64-1","Acetone","Volatile","Volatile Organics","104","ug/L","Estimated","Y","","59.1","400","HBV","3000","ug/L","0.03","Y","Y","04-03-2023"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8260B","Volatile Organics by CGC/MS","67-66-3","Chloroform","Volatile","Volatile Organics","","ug/L","Actual","N","Below Method Detection Limit","50.0","100","HRL","20","ug/L","","Y","Y","04-03-2023"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8260B","Volatile Organics by CGC/MS","71-43-2","Benzene","Volatile","Volatile Organics","1040","ug/L","Actual","Y","","10.0","20.0","HRL","2","ug/L","520","Y","Y","04-03-2023"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8260B","Volatile Organics by CGC/MS","71-55-6","1,1,1-Trichloroethane","Volatile","Volatile Organics","","ug/L","Actual","N","Below Method Detection Limit","10.0","20.0","MCL","200","ug/L","","Y","Y","04-03-2023"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8260B","Volatile Organics by CGC/MS","74-83-9","Methyl bromide","Volatile","Volatile Organics","","ug/L","Actual","N","Below Method Detection Limit","48.7","100","HRL","10","ug/L","","Y","Y","04-03-2023"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8260B","Volatile Organics by CGC/MS","74-87-3","Chloromethane","Volatile","Volatile Organics","","ug/L","Actual","N","Below Method Detection Limit","10.0","20.0","","","","","Y","Y","04-03-2023"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8260B","Volatile Organics by CGC/MS","74-95-3","Dibromomethane","Volatile","Volatile Organics","","ug/L","Actual","N","Below Method Detection Limit","8.5","20.0","","","","","Y","Y","04-03-2023"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8260B","Volatile Organics by CGC/MS","74-97-5","Bromochloromethane","Volatile","Volatile Organics","","ug/L","Actual","N","Below Method Detection Limit","6.8","20.0","","","","","Y","Y","04-03-2023"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8260B","Volatile Organics by CGC/MS","75-00-3","Chloroethane","Volatile","Volatile Organics","","ug/L","Actual","N","Below Method Detection Limit","7.5","20.0","","","","","Y","Y","04-03-2023"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8260B","Volatile Organics by CGC/MS","75-01-4","Vinyl chloride","Volatile","Volatile Organics","","ug/L","Actual","N","Below Method Detection Limit","3.5","20.0","HRL","0.2","ug/L","","Y","Y","04-03-2023"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8260B","Volatile Organics by CGC/MS","75-09-2","Methylene chloride","Volatile","Volatile Organics","10","ug/L","Estimated","Y","","4.7","20.0","MCL","5","ug/L","2","Y","Y","04-03-2023"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8260B","Volatile Organics by CGC/MS","75-25-2","Tribromomethane","Volatile","Volatile Organics","","ug/L","Actual","N","Below Method Detection Limit","10.0","20.0","HRL","40","ug/L","","Y","Y","04-03-2023"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8260B","Volatile Organics by CGC/MS","75-27-4","Dichlorobromomethane","Volatile","Volatile Organics","","ug/L","Actual","N","Below Method Detection Limit","10.0","20.0","HBV","3","ug/L","","Y","Y","04-03-2023"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8260B","Volatile Organics by CGC/MS","75-34-3","1,1-Dichloroethane","Volatile","Volatile Organics","","ug/L","Actual","N","Below Method Detection Limit","4.8","20.0","RAA","80","ug/L","","Y","Y","04-03-2023"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8260B","Volatile Organics by CGC/MS","75-35-4","1,1-Dichloroethylene","Volatile","Volatile Organics","","ug/L","Actual","N","Below Method Detection Limit","8.2","20.0","MCL","7","ug/L","","Y","Y","04-03-2023"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8260B","Volatile Organics by CGC/MS","75-43-4","Dichlorofluoromethane","Volatile","Volatile Organics","","ug/L","Actual","N","Below Method Detection Limit","4.2","20.0","RAA","20","ug/L","","Y","Y","04-03-2023"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8260B","Volatile Organics by CGC/MS","75-69-4","Trichlorofluoromethane","Volatile","Volatile Organics","","ug/L","Actual","N","Below Method Detection Limit","3.7","20.0","HRL","2000","ug/L","","Y","Y","04-03-2023"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8260B","Volatile Organics by CGC/MS","75-71-8","Dichlorodifluoromethane","Volatile","Volatile Organics","","ug/L","Actual","N","Below Method Detection Limit","4.5","20.0","RAA","500","ug/L","","Y","Y","04-03-2023"
