"FACILITY_CODE","FACILITY_ID","FACILITY_TYPE","FACILITY_NAME","SYS_LOC_CODE","LOC_TYPE","LOC_TYPE_2","LATITUDE","LONGITUDE","SURF_ELEV","GEOLOGIC_UNIT_DESC","DEPTH_OF_WELL","SAMPLE_DATE","MATRIX_CODE","MEDIUM_CODE","ANALYSIS_DATE","LAB_ANALYTICAL_METHOD_CODE","LAB_ANALYTICAL_METHOD_NAME","CAS_RN","ANALYTE_NAME","ANALYTE_TYPE_DESC","ANALYTE_GROUP_DESC","RESULT_NUMERIC","RESULT_UNIT","VALUE_TYPE","DETECT_FLAG","DETECTION_REMARK","METHOD_DETECTION_LIMIT","REPORTING_DETECTION_LIMIT","MIN_ACTION_LEVEL_CODE","MIN_ACTION_LEVEL","ACTION_LEVEL_UNIT","ACTION_LEVEL_EXCEEDANCE","MOST_RECENT_RESULT_FLAG","FIVE_YEAR_FLAG","REPORT_DATE"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","224642","Well","Well-PubWtrSup","","","957","Multiple","640","06-08-2016","Wtr-Ground","Water","06-15-2016","8260B","Volatile Organics by CGC/MS","156-59-2","cis-1,2-Dichloroethylene","Volatile","Volatile Organics","5.8","ug/L","Actual","Y","","0.12","1.0","HRL","6","ug/L","0.97","N","N","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","224642","Well","Well-PubWtrSup","","","957","Multiple","640","11-04-2021","Wtr-Ground","Water","11-16-2021","524.3","Purgeable Organic Compounds in Water by GCMS","156-60-5","trans-1,2-Dichloroethene","Volatile","Volatile Organics","","ug/L","Actual","N","Below Reporting Limit","0.032","0.1","HBV","9","ug/L","","Y","Y","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","224642","Well","Well-PubWtrSup","","","957","Multiple","640","04-28-2021","Wtr-Drink","Water","05-05-2021","524.3","Purgeable Organic Compounds in Water by GCMS","156-60-5","trans-1,2-Dichloroethene","Volatile","Volatile Organics","","ug/L","Estimated","N","Below Reporting Limit","0.032","0.1","HBV","9","ug/L","","N","Y","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","224642","Well","Well-PubWtrSup","","","957","Multiple","640","10-28-2020","Wtr-Drink","Water","11-06-2020","524.3","Purgeable Organic Compounds in Water by GCMS","156-60-5","trans-1,2-Dichloroethene","Volatile","Volatile Organics","","ug/L","Actual","N","Below Reporting Limit","0.032","0.1","HBV","9","ug/L","","N","Y","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","224642","Well","Well-PubWtrSup","","","957","Multiple","640","06-03-2020","Wtr-Drink","Water","06-03-2020","524.3","Purgeable Organic Compounds in Water by GCMS","156-60-5","trans-1,2-Dichloroethene","Volatile","Volatile Organics","","ug/L","Estimated","N","Below Reporting Limit","0.026","0.1","HBV","9","ug/L","","N","Y","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","224642","Well","Well-PubWtrSup","","","957","Multiple","640","10-01-2019","Wtr-Drink","Water","10-03-2019","524.3","Purgeable Organic Compounds in Water by GCMS","156-60-5","trans-1,2-Dichloroethene","Volatile","Volatile Organics","","ug/L","Actual","N","Below Reporting Limit","0.026","0.1","HBV","9","ug/L","","N","Y","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","224642","Well","Well-PubWtrSup","","","957","Multiple","640","07-19-2019","Wtr-Drink","Water","07-25-2019","524.3","Purgeable Organic Compounds in Water by GCMS","156-60-5","trans-1,2-Dichloroethene","Volatile","Volatile Organics","","ug/L","Estimated","N","Below Reporting Limit","0","0.1","HBV","9","ug/L","","N","Y","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","224642","Well","Well-PubWtrSup","","","957","Multiple","640","05-10-2019","Wtr-Ground","Water","05-17-2019","524.3","Purgeable Organic Compounds in Water by GCMS","156-60-5","trans-1,2-Dichloroethene","Volatile","Volatile Organics","","ug/L","Estimated","N","Below Reporting Limit","0","0.1","HBV","9","ug/L","","N","Y","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","224642","Well","Well-PubWtrSup","","","957","Multiple","640","12-18-2018","Wtr-Drink","Water","12-20-2018","524.2","Purgeable Organics in Water by CGC/MS","156-60-5","trans-1,2-Dichloroethene","Volatile","Volatile Organics","","ug/L","Estimated","N","Below Reporting Limit","0.032","0.1","HBV","9","ug/L","","N","Y","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","224642","Well","Well-PubWtrSup","","","957","Multiple","640","07-18-2018","Wtr-Drink","Water","07-25-2018","524.2","Purgeable Organics in Water by CGC/MS","156-60-5","trans-1,2-Dichloroethene","Volatile","Volatile Organics","","ug/L","Estimated","N","Below Reporting Limit","0.032","0.1","HBV","9","ug/L","","N","Y","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","224642","Well","Well-PubWtrSup","","","957","Multiple","640","04-26-2018","Wtr-Drink","Water","05-03-2018","524.2","Purgeable Organics in Water by CGC/MS","156-60-5","trans-1,2-Dichloroethene","Volatile","Volatile Organics","","ug/L","Actual","N","Below Reporting Limit","0.032","0.1","HBV","9","ug/L","","N","Y","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","224642","Well","Well-PubWtrSup","","","957","Multiple","640","11-15-2017","Wtr-Drink","Water","11-20-2017","524.2","Purgeable Organics in Water by CGC/MS","156-60-5","trans-1,2-Dichloroethene","Volatile","Volatile Organics","","ug/L","Actual","N","Below Reporting Limit","0.032","0.1","HBV","9","ug/L","","N","N","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","224642","Well","Well-PubWtrSup","","","957","Multiple","640","06-20-2017","Wtr-Drink","Water","07-03-2017","524.2","Purgeable Organics in Water by CGC/MS","156-60-5","trans-1,2-Dichloroethene","Volatile","Volatile Organics","","ug/L","Actual","N","Below Reporting Limit","0.032","0.1","HBV","9","ug/L","","N","N","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","224642","Well","Well-PubWtrSup","","","957","Multiple","640","06-21-2016","Wtr-Ground","Water","06-29-2016","8260B","Volatile Organics by CGC/MS","156-60-5","trans-1,2-Dichloroethylene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.21","1.0","HBV","9","ug/L","","N","N","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","224642","Well","Well-PubWtrSup","","","957","Multiple","640","06-08-2016","Wtr-Ground","Water","06-15-2016","8260B","Volatile Organics by CGC/MS","156-60-5","trans-1,2-Dichloroethylene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.15","1.0","HBV","9","ug/L","","N","N","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","224642","Well","Well-PubWtrSup","","","957","Multiple","640","11-04-2021","Wtr-Ground","Water","11-16-2021","524.3","Purgeable Organic Compounds in Water by GCMS","04-04-1634","Methyl tertiary butyl ether (MTBE)","Volatile","Volatile Organics","","ug/L","Actual","N","Below Reporting Limit","0.29","2","RAA","60","ug/L","","Y","Y","04-09-2023"
